,ORG Name,ORG Link,Size,Sector,Country,Region,Report
677,University of South Africa,https://database.globalreporting.org/organizations/8540/,Large,Universities,za,Africa,"['2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/62340/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/57569/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/46534/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/47811/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27131/', '2012 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27265/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27130/', '2010 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27129/']"
678,University of the Witwatersrand,https://database.globalreporting.org/organizations/8551/,Large,Universities,za,Africa,"['2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27200/', '2012 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27199/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27198/', '2010 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27197/']"
679,University Press Plc.,https://database.globalreporting.org/organizations/17067/,Large,Universities,ng,Africa,"['2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/62384/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/55202/']"
680,Value Group,https://database.globalreporting.org/organizations/7443/,Large,Logistics,za,Africa,"['2019 - GRI - Standards GRI - Standards: https://database.globalreporting.org/reports/77321/', '2018 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/60774/', '2017 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/53554/', '2016 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/42838/', '2015 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/34835/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/22303/', '2013 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/22304/', '2012 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/22305/', '2011 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/22306/', '2010 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27337/']"
681,Verimark Holdings,https://database.globalreporting.org/organizations/4648/,Large,Retailers,za,Africa,"['2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/60775/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/57587/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/42842/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/42841/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/23594/', '2013 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/19113/', '2012 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/42839/', '2011 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/11847/', '2010 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27049/']"
682,Village Main Reef,https://database.globalreporting.org/organizations/6722/,Large,Mining,za,Africa,"['2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/23516/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18563/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/18564/', '2011 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/18565/', '2010 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27048/']"
683,Vimal Clothing,https://database.globalreporting.org/organizations/1529/,Large,Textiles and Apparel,za,Africa,['2008 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/3436/']
684,Vividend Income Fund,https://database.globalreporting.org/organizations/4647/,Large,Financial Services,za,Africa,"['2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18398/', '2012 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18399/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/11846/']"
685,Vodacom,https://database.globalreporting.org/organizations/1531/,Large,Telecommunications,za,Africa,"['2019 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/74848/', '2018 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/61507/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/57586/', '2016 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/46781/', '2015 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/31782/', '2014 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/21486/', '2013 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/18667/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/19185/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/43770/', '2011 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/12809/', '2010 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/9698/', '2009 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/6791/', '2009 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/4938/', '2008 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/3439/']"
686,Vodafone Egypt,https://database.globalreporting.org/organizations/7103/,Large,Telecommunications,eg,Africa,"['2019 - GRI - Standards GRI - Standards: https://database.globalreporting.org/reports/68128/', '2016 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/48193/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/20684/']"
687,Vukile Property Fund,https://database.globalreporting.org/organizations/4646/,MNE,Real Estate,za,Africa,"['2019 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/74831/', '2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/60445/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/52726/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/46689/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/34839/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/21485/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18400/', '2012 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18401/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/11845/', '2010 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27047/']"
688,Wapic Insurance Plc.,https://database.globalreporting.org/organizations/17070/,Large,Financial Services,ng,Africa,"['2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/62385/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/55223/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/55222/']"
689,Water works,https://database.globalreporting.org/organizations/22864/,SME,Water Utilities,ug,Africa,['2020 - GRI - Standards GRI - Standards: https://database.globalreporting.org/reports/79723/']
690,Wema Bank Plc.,https://database.globalreporting.org/organizations/17071/,Large,Financial Services,ng,Africa,"['2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/55225/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/55224/']"
691,Wesbank,https://database.globalreporting.org/organizations/3860/,Large,Financial Services,za,Africa,"['2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/61996/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/54409/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/46601/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/46600/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/25415/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/25416/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/25417/']"
692,Wescoal Holdings,https://database.globalreporting.org/organizations/6723/,Large,Mining,za,Africa,"['2019 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/74873/', '2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/61232/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/57837/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/45236/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/45225/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/45228/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18566/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/18567/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18568/', '2010 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27044/']"
693,Wesizwe Platinum,https://database.globalreporting.org/organizations/4643/,Large,Mining,za,Africa,"['2019 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/76977/', '2018 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/60776/', '2017 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/53544/', '2016 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/42862/', '2015 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/26159/', '2014 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/19432/', '2013 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/19970/', '2011 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/11842/', '2010 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27043/']"
694,W G Wearne,https://database.globalreporting.org/organizations/4644/,Large,Construction Materials,za,Africa,"['2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/57546/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/42885/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/42884/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/23595/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18404/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/18405/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/11843/']"
695,Wilderness Holdings,https://database.globalreporting.org/organizations/6240/,Large,Tourism/Leisure,za,Africa,"['2016 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/46692/', '2015 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/34846/', '2014 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/21952/', '2013 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/16282/', '2012 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/16283/', '2011 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/18668/']"
696,WILDERNESS HOLDINGS LIMITED,https://database.globalreporting.org/organizations/10107/,SME,Tourism/Leisure,bw,Africa,"['2016 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/40461/', '2015 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/35570/']"
697,William Tell,https://database.globalreporting.org/organizations/4642/,Large,Construction Materials,za,Africa,"['2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/11841/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/26367/']"
698,Wilson Bayly Holmes-Ovcon,https://database.globalreporting.org/organizations/4641/,Large,Other,za,Africa,"['2019 - GRI - Standards GRI - Standards: https://database.globalreporting.org/reports/77370/', '2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/60730/', '2016 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/46817/', '2015 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/33349/', '2014 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/23517/', '2013 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/18406/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/21834/', '2011 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/11840/', '2010 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/33346/', '2009 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/33345/', '2008 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/33344/', '2007 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/33343/', '2006 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/33342/', '2005 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/33341/', '2004 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/33340/']"
699,Winhold,https://database.globalreporting.org/organizations/4640/,Large,Other,za,Africa,"['2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/48604/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/48587/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/25418/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/25419/', '2012 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/25420/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/11839/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27042/']"
700,Wits Gold,https://database.globalreporting.org/organizations/4639/,Large,Mining,za,Africa,"['2013 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/18669/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/15126/', '2011 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/11838/']"
